Object Hash,"Articulated Object:
does the object have links/joint/slides which should move relative to the base?

E.g. a fridge, chest of drawers, or cabinet","Is Pickable:
is the object small enough to be picked up and carried around in one hand?
Furniture is not pickable (chairs, stools, etc...)","Semantic Category:
CONDENSED

This is an effort to condense the semantic categories by a couple hundred","Semantic Category:
The primary semantic category for the object

All empty fields should be filled and incorrect semantic classes corrected.",,
438984203c74a5890fd800e7cb3d41e4d159ab6d,No,No,seat,office_chair,,
438a231e232c8a096d1cee23f1be4ab4bc497e0c,No,No,mirror,mirror,,
438c168947bf8835b1854cd9f640701515acd6cc,No,No,stool,stool,,
438c5d36069bba7af2248c42349e99c1a69547ff,No,Yes,cup,mug,,
438e83b5237b3fc33b810ef0f68fa2c4f077c25a,No,No,book_rack,book_rack,,
438e83b5237b3fc33b810ef0f68fa2c4f077c25a_part_1,No,Yes,book,book,,
438e83b5237b3fc33b810ef0f68fa2c4f077c25a_part_2,No,No,cabinet,cabinet,,
438e83b5237b3fc33b810ef0f68fa2c4f077c25a_part_3,No,Yes,book,book,,
438e83b5237b3fc33b810ef0f68fa2c4f077c25a_part_4,No,Yes,book,book,,
438e83b5237b3fc33b810ef0f68fa2c4f077c25a_part_5,No,Yes,book,book,,
438e83b5237b3fc33b810ef0f68fa2c4f077c25a_part_6,No,Yes,book,book,,
438e83b5237b3fc33b810ef0f68fa2c4f077c25a_part_7,No,Yes,book,book,,
43964e169ee1aa609552df4dd72dd35f54a5fde7,No,No,painting,painting,,
4399b76aed0913ad33b927de65aa65e7f7dce33e,No,No,picture,picture,,
439abf63fef28beeecc21540c74b3b933714e85f,No,No,cabinet,cabinet,,
43a1bd30bbf043ae5bd6aec6268bad20e733c125,No,No,table,table,,
43a27fbf04334fd9eddc500bd16d7dc2deea4258,No,No,box,box,,
43a29e9fbbcd05bb96c5deb7272646573363b40b,No,No,seat,office_chair,,
43a96d7eb39651d5b60141ce1b777b25bad0289a,No,No,seat,chair,,
43aa47a3acbaa030d03bde09c8c8a1083fa9404d,No,No,bathtub,bathtub,,
43ae5bbfa16a74dbc82d29041846e0b92ccafabc,Yes,No,desk,desk,,
43af8aa4b726ecae8a8f5d56f86a4fd0e36f966b,No,No,bench,bench,,
43b7ea81b8b10840845f7d2551599c5a6d96e3d4,Yes,No,dishwasher,dishwasher,,
43c752ec645a95e69c45d53672c6ee6df2efd996,No,No,firewood_holder,firewood_holder,,
43cab67021db4d81da3441b61c9be60b8e907c28,No,No,lamp,lamp,,
43caf51a1ccff2c8708b2b2ee843a8c1ac51cb53,No,No,decoration,decoration,,
43cb6e91ca3ca5763c91de42ddcdd4bacb203410,No,No,painting,painting,,
43cc99743f6d75e5f7b92ab8e5c9ba7f3e932ad0,No,No,table,table,,
43d81fde6734dafe7c2836cfb54f7d4ab4b09617,No,No,display_table,display_table,,
43df9624ebff00bcde5417446122b8810de41a2c,No,No,vase,vase,,
43dff039cc31d832c3196d9316344c38d9818392,Yes,No,cabinet,cabinet,,
43e030d5a1f45df5347ea7d5b1dfaf6887a7118b,No,No,toilet,toilet,,
43e05f87628d4d662900d78d38a2192c086a94ec,No,No,statue,statue,,
43e120bb77cbdb8fadcac1cc33aeacce57e738c5,Yes,No,table,table,,
43e1b51b7ed143cef82ccda6d61d350caf6a1e43,No,Yes,pillow,pillow,,
43e2e4530b2c052d0c93074bd30f3fed1e545c85,No,No,cabinet,bathroom_cabinet,,
43ea3f403dc977aebb0ca5ce4fa71297185c8be7,No,No,guitar,guitar,,
43ebe256f09b14b08270c6ec2fc05a0e96601c82,No,No,picture,picture,,
43f2c3e0b0c3ea2158d95b19620acbed1ea9a3a9,No,No,seat,sofa_chair,,
43f7c491395382a203a5120c926a50d0b9a8b18b,No,No,toy,toy,,
43f8b07b0c8391fb9a457f3096e6a65b5fa8263b,Yes,No,cabinet,cabinet,,
43fa24cb165eb3bfde976d070bfd615f41c78028,Yes,No,cabinet,cabinet,,
43fba9c9a78a4b9432138553dabe50c7eeb9c3c3,No,No,door,door,,
4403634c49130a1e9d516ba17d62718238e0fb90,Yes,No,drawer,drawer,,
44067754e792986cd4f827d28d3776ca78338176,Yes,No,cabinet,cabinet,,
440a4bea1ad7b752e088c8ea772c9b56bda59ac7,No,No,lamp,lamp,,
440aa75617a2db12da11307ccfa049f48f76e554,Yes,No,cabinet,cabinet,,
4410b9775c033a58c75efaffb9cccb1ce3b2277c,No,No,pillow,pillow,,
4415d7bc495c67f2abcfa2e75f625082d98bbc0a,No,No,towel_rack,towel_rack,,
44194f226a2e4a200a4ccdb0a781fec286cd1e8b,No,No,stovetop,stovetop,,
4422f9ad0526be63566db09a1af5e697ecb5a43a,No,Yes,knife_holder,knife_holder,,
44238272ebffd070d4d2c6101916ad2b4a5baffe,No,No,mirror,mirror,,
4426365cc176d7709ae92f325db2665ed606e168,No,No,lamp,lamp,,
44316e07a528138d47b9ed9636a606290874a258,No,No,ladder,ladder,,
44331d0bed3b7acd2ebdd6126230fead1058ffd0,No,No,pillow,pillow,,
44336e9a5c62e9302dc74f91f15d3bb68d8bd42c,No,No,lamp,desk_lamp,,
4433bf3fff97037b796b5ea7ce578b4cc367d40e,No,No,mirror,mirror,,
4437d6b0869172a2affc7ec65f6b608feb98f510,No,No,flowerpot,flowerpot,,
4438ccba40f5d459e9c8fcf001945755d9c49d93,No,No,curtain,curtain,,
443997d270ac40c4427a1b744b287e40f5f2fcd7,No,No,decoration,decoration,,
4445f4f285876d2f60c0cfae5e51e4b16afc664b,No,No,table,table,,
4447cdb5cb17e2e89f934e2b772163f98d91d0a4,No,No,seat,chair,,
444b8d35b262b53b697b40fc92dd9340c70af200,Yes,No,cabinet,cabinet,,
444bd3bf7cc1dfa94928cfc1f00ab317adc2138a,No,No,chandelier,chandelier,,
445ade9a7fed2cb5296d28024093cc336d82990d,No,No,lamp,lamp,,
445afe32307b0d0ce54dd84bcef116bfae06e737,No,No,seat,sofa_chair,,
445d5aac18e5630af808f5deac7e9a32dcc13446,No,No,carpet,carpet,,
445e5ad7b8cfd2e1e15e812dbfd511ba4e378a5c,No,No,bicycle,bicycle,,
44641367282a6a9616c91439944d4160a0e6f66a,Yes,No,cabinet,cabinet,,
44684c200433dc4842bf0a6317d735e98e9fb903,No,Yes,clock,alarm_clock,,
44689bfbf34013ad3ff7f8b05eb2cede29ff9f4e,No,No,table,table,,
4468c13bc98184bcc403027164ede52b178e5d20,Yes,No,cabinet,cabinet,,
4472cb3222a8c90311e643cc13223412c927eb5e,No,No,carpet,carpet,,
4474998513fb63dca3b2aa24d8d2960505aa8933,No,Yes,candle,candle,,
44760de79ffd65368e3515a9f20703f005d8f4d0,No,No,seat,chair,,
4477ee73e9daccefbb4b91162c09a16f020cdcc9,No,No,cover,cover,,
447966555e37abe4703e22521908351c86c604cf,No,Yes,clock,alarm_clock,,
447e8a0beca8591bea7bd19ba85ffada3f01b09f,No,Yes,tool,tool,,
447f660727314286bb1237b1e9169887cf867e13,No,No,carpet,carpet,,
4480bf1b952cabb3c21752bad09941cc795958f5,No,No,seat,pouffe,,
4487b587ef9b09bf8fc698b3f832b71ea872e988,No,No,decoration,decoration,,
44888d6650cb7c3db6e7a9d15e1ba18234ac3793,No,No,candle,candle,,
448900da32745e9e9b7ef9a7c0853fa7d24aad84,No,No,seat,sofa_chair,,
448a7a6a5a63f9ec692bcc96e29cf9da999dd05e,Yes,No,bench,bench,,
448d008ec31f9a6e35f96e2a165a4864fbaea2d4,No,No,seat,sofa_chair,,
448d3a4458b0dd736202607e3a7a98ce2932ee77,No,No,curtain,curtain,,
448de7e6d1c83db13108796dcbdfc5d9d842b026,No,No,lamp,lamp,,
44906b815ebce94f3fcd9c092c1f9ac2fe9a43ee,No,No,seat,ottoman,,
44935cd7942c9a256e13286fd3c07e148fb3e5aa,No,No,rack,rack,,
44996457e7b2068b41cb629236cb2395a7ef4c25,No,No,carpet,carpet,,
44a0b421b8c930785289e381ef05b7324006f148,No,No,bed,bed,,
44a3ee33a175f1fdc6fb1cfab6d8c71588e7f24b,Yes,No,fridge,fridge,,
44a654e3d7818ee18d78f0bc4c66a40736316942,No,No,bathtub,bathtub,,
44a700e42d4520e64b16d212313ceb66a38afe75,No,No,fence,fence,,
44a8481f968aad00085738a55bfe460a2a139526,No,No,lamp,lamp,,
44a88da97b60a73257237b8bfe6e87dbfe1106c8,No,No,cabinet,bathroom_cabinet,,
44a9a45d3ec53ea83c6b0c12d9d39ae7b6bd9d11,No,No,carpet,carpet,,
44aee1639d0898e8280fd04b6efb4542570693a1,No,No,bed,bed,,
44b1f3cf3048eb3e6aa6e32e74c85429861aa727,No,No,pillow,pillow,,
44b879cb3b61c490ab186f6f9ad8f8d93b9904d8,Yes,No,cabinet,cabinet,,
44bcf7e3e018a3ff3f9c3ba850da016a8f332998,No,No,decoration,decoration,,
44bd57b7a701951cf8b7f1ebdd6300f0e7f81d37,No,No,table,table,,
44c41c97eee1e7c7e05b91d58da8d1737586d55d,Yes,No,drawer,drawer,,
44c93189984690e6d978a2f033b59d2acecc5752,No,No,rack,rack,,
44d1063363f7df57cc342ed8aae83c0ffc45c63b,No,No,decoration,decoration,,
44d30555be5f2fc578a7e4b1cce7ab7faf90636c,No,Yes,plush_toy,plush_toy,,
44e6476270bd323b22b4fbee2b0fd67d817bbdc2,No,No,table,table,,
44edc8b97141c3f5ed800be72a5461044c91e829,Yes,No,cooker,cooker,,
44f35b8477fdbc61ed4c0ec40297b03d636d19b2,No,No,table,table,,
4500ce3490c69e1e0961c6eae02458cc90b24e06,No,No,flowerpot,flowerpot,,
4502ba273eb6a11bbd1722584e44cc6662440ab3,No,No,record_player,record_player,,
450399b5e12af02ee45e094a7a95580432d82f86,No,Yes,clock,alarm_clock,,
4504682d70d4ec0c0a43c665dc860fde13da877a,No,No,carpet,carpet,,
4506deddc87c10e008910b823729ceb129c873bd,No,Yes,candle,candle,,
45081bfb9bb52ab7e6c275aef48aa905666a05fa,No,No,bush,bush,,
45092a7ed4e6bb85fc08e722388bad2694401222,No,No,seat,sofa_chair,,
450fe3718ec7bf380fe2681387d997773ce8bfc6,No,No,lamp,desk_lamp,,
451250ecf29343c92f5f707565ebfd8315c1b15c,No,No,table,table,,
451250ecf29343c92f5f707565ebfd8315c1b15c_part_1,No,No,seat,chair,,
451250ecf29343c92f5f707565ebfd8315c1b15c_part_7,No,No,table,table,,
45145eee3017c857dda7c09f0f67f6cbffe8ad0a,No,No,stuffed_animal,stuffed_animal,,
4517c3c8dd110a1d073c780a5519b622255fb13d,No,No,painting,painting,,
451db10082188928fc1dd679bfc60002cd15d215,No,Yes,cup,cup,,
451e882aeb903af797a2298ae5fcc18ab87e0bb5,No,No,decoration,wall_hanging_decoration,,
4523023ffb30621f778033bb25c319e49c507d9d,No,No,bed,bed,,
45260b2b621ba5473292bcfe8995535b336b4244,Yes,No,fridge,fridge,,
4526796791270cc556e4d03be4fb6c09d0518337,No,No,basket,basket,,
4536785e9e82fc33642fa523ed85a4520bd4a91a,No,No,stairs,stairs,,
45382ea3b2218e022440713318a4b3ff976a5de0,No,No,vase,vase,,
4539334c322969073e8cd1f6619ab4bddeb45f99,No,No,table,coffee_table,,
453c0a50d53c3cebd8b9918f2a588597c256c6aa,No,Yes,candle,candle,,
453c97f1448b845d012dad29bedc7376278318c4,No,Yes,food,food,,
45466158bb318b599eb303757e4bc44737f0c6d2,No,No,curtain,curtain,,
45480ab679105abf520ce464964cf2d3c9a888f6,No,No,painting,painting,,
454daed946130df517b76a1b0a95b873138092de,Yes,No,desk,desk,,
454df62b7fb95d85d18c15747f4718e62cb5eb6f,No,Yes,soapbox,soapbox,,
454ed03a4af5b3a58d23ebf1aaadbe9a4968e15d,Yes,No,mirror,mirror,,
4551602f795cf1b62cea365613c31f56dfe3999c,No,No,vase,vase,,
4552d971acc237a0c1f568d7093740bef1592fd1,No,No,bin,trash_bin,,
45569415c39957f7e94dc9dc72d5c22de30a3f3f,No,No,painting,painting,,
455ae335962b436f29d59631c52535930504a2e3,No,No,painting,painting,,
455f487f5f9ab494261861de7faf67fd4d49f61d,No,No,mirror,mirror,,
4561530bfb8b3aeacadf64388d82000b2d2e56d1,Yes,No,cabinet,cabinet,,
4564412630106b1d1025cc3356b84e6bf79c5795,No,No,sink_cabinet,sink_cabinet,,
457341544783908d1bcb72a72872601c3017b7ea,No,No,decoration,decoration,,
4578e276bf903ec43d98e86f181851c87aff9fc1,No,No,carpet,carpet,,
4589a832b430a438497532cf949c0fca4422e5fa,No,No,stairs,stairs,,
458fbf1ed33949dfeacc3e20047cde5c1d774561,No,No,rack,rack,,
4593f3b397983f2991c32a39c93f3dc4caf057c4,No,No,mirror,mirror,,
4596ecb22d0c764bc362df13602b785e8645be7c,No,No,vase,vase,,
45978179bcdb53044ca429d3a74c34b6249de35b,No,Yes,arcade_game,arcade_game,,
45995d37361c950130c743ed9d50eea3bf836776,No,No,seat,office_chair,,
4599c7245ffbda15ce5bf156b932d9d7b71040d1,No,No,picture,picture,,
459e0382b276efa6e647963cbc587fe94e3b0c43,No,Yes,exercise_equipment,exercise_equipment,,
459ec3018546fda64a28c20e52f52502d78e2c52,No,No,picture,picture,,
45a35bb581b8132eb57cc8ed646a68f14da6f82d,Yes,No,cabinet,cabinet,,
45a4cf7368c40cd46d5f871f0a122d160fd27c8d,No,No,table,table,,
45a8faad91c6b065d37cc689b6a3c674f2b9d4d1,No,No,pillow,pillow,,
45a9ba0780886fa0ec01c959448263cb2c2f9499,No,No,lamp,table_lamp,,
45ab88693d0053fdc8bbd8b9aba7cb202161b9bb,No,Yes,pillow,pillow,,
45ba872ad8508f863762e2aa80107610f4f535ee,No,No,picture,picture,,
45bb13120a95abbc073fa7f8d7ad6572fb8bbd48,No,No,decoration,decoration,,
45bb6a18253e6fb9504f42a8ec5d963afd95d2e2,No,No,hammock,hammock,,
45bcf914a927b57e8fc5558a9974eca8771ae582,No,No,seat,sofa_chair,,
45bf38771653bbe7ab8eb75e55bf7facb685fe55,No,No,lamp,wall_lamp,,
45c2da0e3e74d255efed942389553cce797bb43f,No,No,picture,picture,,
45c662af829bb97af7d5a4068ff83702f072cff6,Yes,No,cabinet,cabinet,,
45c702c760339c5a015b4cd078900a9e0b1728e9,No,No,lamp,wall_lamp,,
45d1703dfba289bb347d5037e51543d1b774a88e,No,No,seat,sofa_chair,,
45d59d14eb63d5bd0d55ec127698b56d184ec16c,No,No,table,table,,
45d730c2e81d5979b3c8a78aa0841ccffb2d8847,No,Yes,jar,jar,,
45dd1f636ce3ced4c4bf685bed2e89492dedb268,Yes,No,cabinet,cabinet,,
45debead25395eec804bc6bc3f8709fa7e7b6f01,No,No,couch,couch,,
45e6d4fede33462db9e58dbbf6aa28be669bd982,No,No,table,table,,
46090a2cea08c0109c80092b31f4a8014a10d2fd,No,No,picture,picture,,
45ef260cbb5f19848878081e98db6af0fa1b155c,No,Yes,tray,tray,,
45f2880001463d3f7a18055c134927a805dce2fd,No,No,vase,flower_vase,,
4615eb0e58e16d68a750e3d9e1542e98bb7a88cf,No,No,lamp,desk_lamp,,
45f748f64f23f102e702a40962df2bc367870498,No,Yes,radio,radio,,
45fd4164912ff9886db54cf0623d105c4e8518cb,No,No,pillow,pillow,,
461342e6ae1bc0d6d9c06e3d9a68eb25325edd49,No,No,painting,painting,,
4614aad798d498626c9ba093c56a382e968d47b5,No,No,heater,heater,,
4629b2bfe7de3edd1e1e295a0441c0e1aca5d3fd,No,No,picture,picture,,
4617a1c2634a014343b2aea4e902c02beafa1b53,No,No,lamp,lamp,,
461a6a73027b08506fe73030fe3e16be969cffd4,No,No,bed,bed,,
463a670f203cf2cc8b946568c0a843a8097cd7f1,No,No,mirror,mirror,,
46226c8fb302d1374ffdfc11a4cedaca311007b0,No,No,decoration,decoration,,
463ba183b00102940ce03db64f5320bf0ef6d47f,No,No,rack,rack,,
463d95b0f8e88a2caf1094981c10562323574a74,No,No,lamp,lamp,,
463db7d43c592863e0deb15b198bf5747faae86f,No,No,vase,vase,,
463e89b665479d4a82c4fde27ab4898afa91c33f,Yes,No,drawer,drawer,,
46459580a9009ad5aef3b8fac14a86edbf31af6a,No,Yes,towel,towel,,
4648c86a0cd1478bd95dfafbbbf91234b24e5ba3,No,No,carpet,carpet,,
464d6c2c0f6c8a9cbb9423fd93c8ace7e7f492e5,Yes,No,cabinet,cabinet,,
4652661588c3e25396b891901da281f41f7a140c,No,No,seat,chair,,
46545216942e52eba957507812a889d8a73fdf9c,No,No,fence,fence,,
46554e5313c86e90f711aaf9d37fb7c96a6dee96,No,No,basket,basket,,
465c339f405bf0f55e0c316820958dee1126dabd,Yes,No,cabinet,cabinet,,
466fc73df4c164875970929ca3238887e7505a03,No,No,shower_tap,shower_tap,,
46718a0ccdb3b49c1586550961d8869f7975492f,No,No,mirror,mirror,,
467413f215daba3f0a88b154b17ccd1fb7ecb48d,Yes,No,desk,desk,,
4674e54f5e3e83758a27435ec7a38e78ae3b0018,No,No,carpet,carpet,,
4677b5a09f548a5ebdffa9e952e3bfd4b7bec646,No,No,carpet,carpet,,
46810fa7e8c04a913584d2041ae605c0bf367d3f,No,No,pillow,pillow,,
4681d7a50b9f9a12acaaeeb06349203ac7235303,No,Yes,towel,towel,,
4687e5750432ce7c4ebfcd40f78893cd8895b8ad,No,No,table,table,,
468c7b290805e59fc57bfd0792437889e4fa4403,No,No,table,table,,
46974629818b492bea090937cc4b541bca7e584a,Yes,No,chest,chest,,
46979d39dd98ffacb51e30784306180579eafd88,No,No,painting,painting,,
469e0161dadae2828e2c667345aee977dcaa931a,No,No,bowl,bowl,,
469e151e071f012c53a007857eb9fb21eb81c472,No,No,table,table,,
469e151e071f012c53a007857eb9fb21eb81c472_part_1,No,No,seat,chair,,
469e151e071f012c53a007857eb9fb21eb81c472_part_2,No,No,table,table,,
469e151e071f012c53a007857eb9fb21eb81c472_part_3,No,No,seat,chair,,
46a71ae56ba40530f2e895da6710ebe31fc02f54,No,No,picture,picture,,
46a73a6b84b69ef7daafdaaa561ac3e3634a44bf,No,No,lamp,ceiling_lamp,,
46ab020ef58e7c61ffd88c2c40212afe6d2e0ff1,No,No,seat,chair,,
46b5aa77a5dbf6632438789ebf9891363d8a26dd,No,No,carpet,carpet,,
46bb93427e078fbc890e66e083654bcecab9d4f6,No,No,flowerpot,flowerpot,,
46c2b638a7506ffddc72103c2f7a5f9a695e7023,No,No,table,table,,
46c39212ff019eab74955d552aeadfa53a6955e8,No,Yes,box,box,,
46c98ef1342702022042ee1dc44bdde19624e265,No,No,flower_stand,flower_stand,,
46cb1abe68490d1076572f3e40dd582b779c2b5d,No,No,table,table,,
46d69ab16b7cd068d424c383955b91e756184130,No,Yes,plate,plate,,
46dd28dc74535f9a2b692ecae0253c9b0e3b40cc,Yes,No,dresser,dresser,,
46e08ada1af32862e55de18a583e8f60e7fa7917,No,No,table,table,,
46e08ada1af32862e55de18a583e8f60e7fa7917_part_1,No,No,seat,chair,,
46e08ada1af32862e55de18a583e8f60e7fa7917_part_3,No,No,table,table,,
46ea54546696de71b5723a553ea2ffc1d8dc9b5f,No,No,seat,sofa_chair,,
46f7bd73a54cc89a884bb1dcc314267735fd041a,No,No,bed,bed,,
46f86f1258a3eb8345acbd6aacfb6b96781f6a2a,No,No,seat,chair,,
46fea1293a0e928a878a15ceffcdc48755328768,No,No,mirror,mirror,,
47015ca1e8771972417902cf739c3811020af904,No,No,swing,swing,,
4703ad3f7c43eb385dadfe6fbdd02a2c163ada93,No,Yes,picture,picture,,
4704c95c885e221b1ccba58b435d9a84c53441ee,No,No,seat,chair,,
4709da6220902919854037e7e420a9e7dc9c3f7f,No,No,unknown,storage_bin,,
470c0278f3877e3c8b6b3b00953ab77ecdb987e2,No,No,basket,basket,,
470fcc6effc8ec2382010990c5d232f02b9c3c5e,No,No,rack,rack,,
47126eb0c9db11644c9be4b13a978a8ffed4cda4,No,No,clock,wall_clock,,
4712d33155aa41e40520e838e4cab54c4622f397,No,No,mirror,mirror,,
4713608e8ae23b27fee0a05db95eafc35566e824,No,Yes,picture,picture,,
472f828ecf1af0d18886197df0b8a03403698862,No,No,picture,picture,,
4732b4385ae973f1309ad75682fc11704818afe7,No,Yes,cup,mug,,
4737b8d87a006c9c8eb28cf45417ae3bcfc7c6a3,No,No,seat,sofa_chair,,
474626239ff5c30ed30604f849caf0b4fd891784,No,Yes,shampoo,shampoo,,
474663aec910e240c7de975590e59bcf819c7489,No,No,lamp,desk_lamp,,
474802ec74dbec7e9a4bb74819d4683ec9530e95,No,No,seat,chair,,
474872c00f003e8a3d751e7a0f43eb1b3bfe65ac,No,No,bed,bed,,
474f738976029059759df20b587f138c07803cfd,Yes,No,desk,desk,,
4751f7e429927a87273e8ef447afef2e13176802,No,No,bed,bed,,
4756008dca8867b8baf4436cb610339c498faffc,Yes,No,display_cabinet,display_cabinet,,
475870f8089a1c7bf8186679ed82537d9fbcc587,No,No,flowerpot,flowerpot,,
475f6df1df00ca91d5894338cc9d5131709c7891,No,No,coat_hanger,coat_hanger,,
47626eed0d8a571dc80f7bb472d7661a4dc6a030,Yes,No,cabinet,cabinet,,
47699974fd57c1197d540784ba461c624f53ca01,No,No,picture,picture,,
476b2d953069544de93c83d0ff42e17267337c13,No,No,table,table,,
47741cf4b4cda2fd8bc80e06cc72edc417377d04,No,Yes,plush_toy,plush_toy,,
47744caae139cdb6f742ccf066b36c8a4a3e83b8,No,No,table,table,,
47766234b879de5a1780e71e230fc2fee3ca9b7e,No,No,table,table,,
477981721fbd52b9070608f3d7befd52f13d08de,No,No,carpet,carpet,,
4786f8eddaf749039c834efd1ca12ea39517cefd,Yes,No,dresser,dresser,,
478a0be23a4a4cef4ae73446fc77e3bdc93e2403,No,No,lamp,desk_lamp,,
478a969a58477e3164a5ad27d9554e926759952a,No,No,lamp,wall_lamp,,
4794fc54b3a1d01f83a8656004e60a2df41b64d7,No,No,picture,picture,,
4796572c1a3f16733e3bb883f5d03248926a482e,Yes,No,clock,antique_clock,,
4796defeed8ec1afd1cf4c0948d48d71fb3c3753,No,No,tap,tap,,
47977d50964eada0e5a321d8c150acd7b764bff8,No,No,desk,desk,,
479b7e9d93d0f0a75b53b55917c49e814968e844,Yes,No,desk,desk,,
479d975761dac3eaf44a86f1e57cf0927ca17cd5,Yes,No,drawer,drawer,,
479e8fe5599af35ba70e86d2f46e66c778c9c170,No,No,rod,rod,,
47a2abe797aaaf6798271125727058b33860f456,No,Yes,cup,cup,,
47a95d3baa393487ba90ce9c90509cff0c9bb4e6,No,No,shelf,shelf,,
47a95d3baa393487ba90ce9c90509cff0c9bb4e6_part_1,No,Yes,unknown,unknown,,
47a95d3baa393487ba90ce9c90509cff0c9bb4e6_part_11,No,No,cabinet,cabinet,,
47a95d3baa393487ba90ce9c90509cff0c9bb4e6_part_12,No,Yes,unknown,unknown,,
47a95d3baa393487ba90ce9c90509cff0c9bb4e6_part_15,No,Yes,box,box,,
47a95d3baa393487ba90ce9c90509cff0c9bb4e6_part_18,No,Yes,box,box,,
47a95d3baa393487ba90ce9c90509cff0c9bb4e6_part_2,No,Yes,box,box,,
47a95d3baa393487ba90ce9c90509cff0c9bb4e6_part_20,No,Yes,unknown,unknown,,
47a95d3baa393487ba90ce9c90509cff0c9bb4e6_part_23,No,Yes,unknown,unknown,,
47a95d3baa393487ba90ce9c90509cff0c9bb4e6_part_26,No,Yes,unknown,unknown,,
47a95d3baa393487ba90ce9c90509cff0c9bb4e6_part_4,No,Yes,unknown,unknown,,
47a95d3baa393487ba90ce9c90509cff0c9bb4e6_part_6,No,Yes,box,box,,
47a95d3baa393487ba90ce9c90509cff0c9bb4e6_part_9,No,Yes,box,box,,
47ac569487f82e23b0a5d18057a6c6fc77610aa9,No,No,picture,picture,,
47ac7d1a7012b2382ac56858bfd891664050aa10,No,No,seat,sofa_chair,,
47afe6c6fd5e0aebbc942a625f8af8533db131a7,Yes,No,dresser,dresser,,
47b122b717e177c30cf7bc9e5fde5c6280a5c854,Yes,No,dresser,dresser,,
47b51d048d81593acb7000ff7f131c5ecb5a4f16,Yes,No,cabinet,cabinet,,
47bc5c6b6793a56193158c46d32b7e93f344261b,No,No,chimney,chimney,,
47c0662e06b5b13479b44aca8a3b9094cc99ee46,Yes,No,wardrobe,wardrobe,,
47c28745703eaa9b3bfe792ad97a4de3467d3bc3,Yes,No,dresser,dresser,,
47c7faa8f3f007eb9f2ddcadda655ba017949eb9,Yes,No,cabinet,cabinet,,
47c97b6c7a78e8b53c6a5f689714f2277f25bcd1,No,Yes,basket,basket,,
47ca9c0bf21b4a982b73a84e8d17ee19c309070b,No,No,window_shade,window_shade,,
47d96f4f231b1bb06623a601bfb3020b18d9bba9,No,No,book_rack,book_rack,,
47da03c52e0003488334f8dea02c926cbe66029c,No,No,desk,desk,,
47daa15c95761cca34c1f33061736777fd2b025d,No,No,picture,picture,,
47dd3db37fc96997316d22cdba7675fb5f4c1b5a,No,No,carpet,carpet,,
47e07d151ca4d47dd36d3d31d0673e119e593ea5,No,No,carpet,carpet,,
47ec13733729d7f45b4847f49b76831f092671c3,Yes,No,cabinet,cabinet,,
47eff5480c4d3ff2ba5ec46cc2de3dc3813fdb64,No,Yes,soap_dish,soap_dish,,
47f282fdaac97b859a4b75e73c7686581477fe45,No,No,pillow,pillow,,
47f2e1e508235ae3c63f61efadf14f569171759f,No,Yes,shoe,shoe,,
47f6ac730ad03cb7c53ff966158fea3660c91627,No,No,radio,radio,,
47f70ef4dcf9504c5d45c5e5d92051a2e9eb2958,No,No,seat,chair,,
47fa6cf958c4de19ac19ed003cbbcb8d9026ddf2,Yes,No,desk,desk,,
47fd86f449076104a5456352d6892ca70ba84515,No,No,carpet,carpet,,
4800edb90f40fc135a0bee016e1309453163292a,No,No,basket,basket,,
480111a853f06b59b206ceae1b31a8780b97625b,No,No,rack,rack,,
48012d08b6caf13b125bf9551e1bcb5dae735262,No,No,seat,sofa_chair,,
4801fc893e45aecdb75f77cba7a19be6b581e3f8,No,No,coat_hanger,coat_hanger,,
480836c9b9499eb97a6d9eba8eeff97def546078,Yes,No,dresser,dresser,,
4809bfb8c0ce5c5c876c47cbaffa4b8443e6ec1c,Yes,No,cabinet,kitchen_cabinet,,
480e9319aed841f324f5aa1a324fa82588e0eaa7,No,Yes,tissue_box,tissue_box,,
480fd40d61034fb9ab3852c8e82390b4aa09c8e8,No,Yes,basket,basket,,
481284cdbd0f8573163593bd67182696d6b1a491,No,No,pillow,pillow,,
4818c2ed630d50b40697387cbbbb1b64cc0be070,No,No,picture,picture,,
4820e7f84385d1e39347154daecad22645d10e3f,No,No,picture,picture,,
482351496548bc89258838f6630d0c73afe3a158,No,No,shelf,shelf,,
4823bfe94520f3df3bb07ab8c5d95c197f68f2c8,No,No,plush_toy,plush_toy,,
4826ede65a0308a723cddb057908db3f5ba4b467,No,Yes,cup,cup,,
48277d16bf13630253d689050996618fb110b343,No,Yes,bowl,bowl,,
483ba576f3a665946759c23a16b8d28682df285d,No,Yes,shoe,shoe,,
4844efeed715b6292503777d7878ec8fe5128086,No,Yes,box,box,,
484775a87256c6e7ba3f806b26eecc874199f921,No,No,carpet,carpet,,
484f0f9c39984b0bbd30ad5507b1488294346f14,No,No,pillow,pillow,,
484f6f970698c89eaa034a7681cbdb97e26683a6,No,No,mirror,mirror,,
48500af9bd528f8379165b2d2f16a24316e7f1cc,Yes,No,cabinet,cabinet,,
4850297ad1adc65d23c944e90edd076db12afbce,Yes,No,cabinet,cabinet,,
4857100a62e0e8ae2bf7d58e34ce9a84f9c27bd2,No,No,seat,chair,,
48580ea166ccb93e88b8294ab2f4f37756cea10e,No,No,seat,sofa_chair,,
485a1e0250c64641be5c7deb460da3496b440bb8,No,No,carpet,carpet,,
